store_name,c1,c2,location,new_address,X,Y
딩동댕놀이방,유아교육,놀이방,관악구,서울특별시 관악구 쑥고개로 5,37.47735347,126.937793
스카이방방,유아교육,놀이방,관악구,서울특별시 관악구 국회단지길 10,37.48664987,126.9395271
스카이팡팡덤블링,유아교육,놀이방,동작구,서울특별시 동작구 장승배기로 37,37.50131378,126.9409597
현대놀이방,유아교육,놀이방,마포구,서울특별시 마포구 신촌로24길 16-18,37.55550262,126.9409629
무릎학교놀이방,유아교육,놀이방,관악구,서울특별시 관악구 은천로 93,37.4912141,126.9430925
아이꿈나무놀이방,유아교육,놀이방,관악구,서울특별시 관악구 은천로 93,37.48921023,126.9457216
아이위즈놀이방,유아교육,놀이방,관악구,서울특별시 관악구 은천로 93,37.48822061,126.9458938
소망놀이방,유아교육,놀이방,마포구,서울특별시 마포구 숭문16길 41,37.5558611,126.9488125
하나놀이방,유아교육,놀이방,동작구,서울특별시 동작구 상도로47가길 16,37.50074741,126.9512029
꿈나무놀이방,유아교육,놀이방,마포구,서울특별시 마포구 신촌로28라길 36,37.55586894,126.9517211
아람놀이방,유아교육,놀이방,용산구,서울특별시 용산구 효창원로69길 57,37.54221193,126.9591658
햇님몬테소리놀이방,유아교육,놀이방,관악구,서울특별시 관악구 관악로30길 27,37.48605195,126.9604543
희아놀이방,유아교육,놀이방,관악구,서울특별시 관악구 관악로30길 27,37.48895487,126.9606289
신영놀이방,유아교육,놀이방,종로구,서울특별시 종로구 평창문화로 143,37.61007628,126.9754252
해맑은놀이방,유아교육,놀이방,서초구,서울특별시 서초구 신반포로33길 64,37.51354537,127.0089504
아기둥지놀이방,유아교육,놀이방,성북구,서울특별시 성북구 아리랑로19길 60,37.60293021,127.0090908
아랑놀이방,유아교육,놀이방,강북구,서울특별시 강북구 인수봉로 18,37.62102721,127.0106631
이솝놀이방,유아교육,놀이방,강북구,서울특별시 강북구 삼양로19길 25,37.61398027,127.0202824
햇님놀이방,유아교육,놀이방,서초구,서울특별시 서초구 서리풀6길 28-4,37.48868923,127.0213104
은빛놀이방,유아교육,놀이방,서초구,서울특별시 서초구 효령로68길 13,37.4864485,127.0238386
은빛놀이방,유아교육,놀이방,서초구,서울특별시 서초구 효령로68길 9-2,37.48654929,127.0240409
해담솔놀이방,유아교육,놀이방,성동구,서울특별시 성동구 금호로 100,37.55449702,127.0261546
큰별놀이방,유아교육,놀이방,강북구,서울특별시 강북구 오패산로52다길 42,37.62298583,127.0328064
슬비놀이방,유아교육,놀이방,강북구,서울특별시 강북구 오현로 34,37.61640821,127.0338998
색동놀이방,유아교육,놀이방,강북구,서울특별시 강북구 오패산로30가길 3-4,37.61607363,127.0348556
아이짐,유아교육,놀이방,도봉구,서울특별시 도봉구 덕릉로59아길 17,37.64191391,127.0379887
예랑놀이방,유아교육,놀이방,성북구,서울특별시 성북구 장위로17길 19,37.6150876,127.0421176
소라놀이방,유아교육,놀이방,성동구,서울특별시 성동구 마장로42길 14,37.56589794,127.0452381
신도놀이방,유아교육,놀이방,도봉구,서울특별시 도봉구 도봉로136나길 40,37.65576408,127.0459132
아이맘놀이방,유아교육,놀이방,노원구,서울특별시 노원구 동일로231길 86,37.67172625,127.0498691
하나놀이방,유아교육,놀이방,노원구,서울특별시 노원구 동일로227길 86,37.66789084,127.0524797
꼬망세놀이방,유아교육,놀이방,노원구,서울특별시 노원구 동일로227길 86,37.66992014,127.0527259
파파놀이방,유아교육,놀이방,강남구,서울특별시 강남구 선릉로72길 26-14,37.49980105,127.0536012
롯데놀이방,유아교육,놀이방,성동구,서울특별시 성동구 성수일로8길 47,37.54610594,127.0558226
우리놀이방,유아교육,놀이방,성북구,서울특별시 성북구 돌곶이로30길 44,37.6140365,127.0570485
튼튼영재원,유아교육,놀이방,강남구,서울특별시 강남구 학동로101길 26,37.52244052,127.0576029
꼬마또래놀이방,유아교육,놀이방,강남구,서울특별시 강남구 개포로 310,37.48395566,127.0586406
푸르미놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로 530,37.66586274,127.0591363
초롱놀이방,유아교육,놀이방,성북구,서울특별시 성북구 한천로90길 49,37.6148466,127.0592018
YWCA몬테소리놀이방,유아교육,놀이방,동대문구,서울특별시 동대문구 답십리로 184,37.5722465,127.0604851
즐거운놀이방,유아교육,놀이방,동대문구,서울특별시 동대문구 사가정로 148,37.57661433,127.0613359
즐거운몬테소리놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로54길 92,37.66718456,127.0621913
젤리스쿨,유아교육,놀이방,강남구,서울특별시 강남구 선릉로4길 13,37.48274055,127.0622062
꼬마놀이방,유아교육,놀이방,광진구,서울특별시 광진구 동일로12길 15,37.53939687,127.0630813
파란하늘놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로 479,37.66252064,127.0637575
큰빛놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로 479,37.66204195,127.0647496
예지놀이방,유아교육,놀이방,노원구,서울특별시 노원구 마들로 111,37.62382913,127.0647641
꼬깨비놀이방,유아교육,놀이방,노원구,서울특별시 노원구 마들로 111,37.62522812,127.0650637
가정놀이방,유아교육,놀이방,동대문구,서울특별시 동대문구 휘경로19길 39,37.59628305,127.0657431
상계그림나라놀이방,유아교육,놀이방,노원구,서울특별시 노원구 노해로 508,37.65417955,127.0663441
새소망놀이방,유아교육,놀이방,성북구,서울특별시 성북구 화랑로48길 16,37.61306546,127.0675153
꼬마요정놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로52길 54,37.66716525,127.0677117
밤비놀이방,유아교육,놀이방,성북구,서울특별시 성북구 화랑로48길 16,37.6129694,127.0679017
실내놀이터,유아교육,놀이방,광진구,서울특별시 광진구 뚝섬로36길 49,37.532266,127.0706154
호동놀이방,유아교육,놀이방,광진구,서울특별시 광진구 동일로38길 17-2,37.55131451,127.0706506
청솔놀이방,유아교육,놀이방,노원구,서울특별시 노원구 공릉로59가길 13,37.63406872,127.0709465
성광베이비랜드놀이방,유아교육,놀이방,노원구,서울특별시 노원구 상계로12길 65,37.65576738,127.0711635
스카이콩콩덤부링,유아교육,놀이방,광진구,서울특별시 광진구 자양번영로1길 22,37.53085756,127.0736991
예쁜꼬마놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 동일로169길 41,37.61327998,127.0741615
예나놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 중랑천로 8,37.58644433,127.0749808
인성놀이방,유아교육,놀이방,강남구,서울특별시 강남구 개포로109길 5,37.49448804,127.0767834
세종놀이방,유아교육,놀이방,노원구,서울특별시 노원구 한글비석로14길 8,37.65747439,127.077421
또래또놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 공릉로2나길 44,37.6141005,127.079996
무재개놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 동일로140길 69,37.60497555,127.0826453
선민몬테소리놀이방,유아교육,놀이방,송파구,서울특별시 송파구 백제고분로11길 30,37.50814966,127.0827683
소라놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 봉화산로26가길 27,37.59977039,127.0853365
현어린이공간,유아교육,놀이방,강남구,서울특별시 강남구 광평로19길 10,37.48549143,127.0866977
비선삐아제놀이방,유아교육,놀이방,노원구,서울특별시 노원구 화랑로51길 78,37.62539478,127.0875036
참사랑놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 면목로74길 27,37.58941865,127.088996
빛나놀이방,유아교육,놀이방,강남구,서울특별시 강남구 양재대로55길 10,37.49214321,127.0892855
꿈터,유아교육,놀이방,광진구,서울특별시 광진구 천호대로131길 15,37.55181579,127.091061
예나놀이방,유아교육,놀이방,광진구,서울특별시 광진구 영화사로5길 15,37.55696615,127.0917568
베비텔놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 봉우재로65길 45,37.59711539,127.0974407
하희놀이방,유아교육,놀이방,중랑구,서울특별시 중랑구 용마산로96길 5,37.59049643,127.0979283
광남놀이방,유아교육,놀이방,광진구,서울특별시 광진구 아차산로70길 62,37.54098214,127.0988986
븍럭특공대,유아교육,놀이방,중랑구,서울특별시 중랑구 망우로75길 19,37.60170414,127.1048598
꾸미나라놀이방,유아교육,놀이방,송파구,서울특별시 송파구 풍성로 38,37.53431247,127.1165395
샬롬놀이방,유아교육,놀이방,강동구,서울특별시 강동구 성내로6길 50-10,37.52794922,127.1211288
선희놀이방,유아교육,놀이방,강동구,서울특별시 강동구 성내로6다길 115,37.52528491,127.1275861
샛별놀이방,유아교육,놀이방,송파구,서울특별시 송파구 문정로13길 14,37.49446301,127.1353973
아이사랑놀이방,유아교육,놀이방,강동구,서울특별시 강동구 구천면로47길 8,37.54864448,127.1355074
Y.W.C.A놀이방,유아교육,놀이방,강동구,서울특별시 강동구 양재대로 1340,37.52334288,127.1379829
큐브레인,유아교육,놀이방,강동구,서울특별시 강동구 양재대로 1666,37.55423481,127.1446895
이큐놀이방,유아교육,놀이방,강동구,서울특별시 강동구 명일로27길 45,37.54380481,127.1452727
행복한아이들,유아교육,놀이방,강동구,서울특별시 강동구 천중로 226,37.54060625,127.1452979
플레이랜드,유아교육,놀이방,강동구,서울특별시 강동구 구천면로 510,37.54900161,127.1549687
키즈북렌탈,유아교육,도서/만화대여,구로구,서울특별시 구로구 경인로59길 8,37.50637927,126.8834085
키즈북렌탈,유아교육,도서/만화대여,강남구,서울특별시 강남구 도곡로 405,37.49735857,127.0546499
동화인터내셔널,유아교육,동화구연,금천구,서울특별시 금천구 두산로 70,37.46895637,126.8956093
더스토리영어동화,유아교육,동화구연,서초구,서울특별시 서초구 방배로43길 5,37.49572721,126.9882418
스케이트의집,실내스포츠,롤러스케이트장,광진구,서울특별시 광진구 광나루로 438,37.5455334,127.0780102
스테이보드게임카페,카페,보드게임카페,관악구,서울특별시 관악구 조원로2길 51,37.48144605,126.9015311
월드오브보드게임,카페,보드게임카페,강북구,서울특별시 강북구 도봉로87길 9,37.63822966,127.0249381
윈보드게임,카페,보드게임카페,강남구,서울특별시 강남구 언주로168길 37,37.5260022,127.036696
히어로,카페,보드게임카페,광진구,서울특별시 광진구 아차산로 221,37.54103222,127.0681982
보드스토리,카페,보드게임카페,광진구,서울특별시 광진구 동일로22길 104,37.54074739,127.069786
BOXFIT복싱피트니스클럽,실내스포츠,복싱도장,강서구,서울특별시 강서구 양천로 36,37.57268711,126.8078971
청암멀티복싱짐,실내스포츠,복싱도장,강서구,서울특별시 강서구 양천로28길 38,37.57152663,126.8206395
복싱다이어트,실내스포츠,복싱도장,강서구,서울특별시 강서구 강서로45길 19,37.54778301,126.8350124
강성복싱체육관,실내스포츠,복싱도장,구로구,서울특별시 구로구 오류로 60,37.4899436,126.8403214
jw복싱클럽,실내스포츠,복싱도장,강서구,서울특별시 강서구 강서로 494,37.56949252,126.8417945
강서히트복싱클럽,실내스포츠,복싱도장,강서구,서울특별시 강서구 가로공원로76가길 76,37.53428225,126.8429276
강서다이어트복싱,실내스포츠,복싱도장,강서구,서울특별시 강서구 강서로 35,37.5310139,126.8468589
대한권투체육관,실내스포츠,복싱도장,양천구,서울특별시 양천구 중앙로 277,37.52091131,126.8522068
